date,state,positive,negative,hospitalizedCurrently,inIcuCurrently,onVentilatorCurrently,death
2020-05-29,NY,368284.0,0.0,3781.0,1164.0,889.0,23780.0
2020-05-29,OH,34566.0,0.0,833.0,326.0,222.0,2131.0
2020-05-29,OK,6338.0,181060.0,160.0,68.0,0.0,329.0
2020-05-29,OR,4086.0,115561.0,149.0,32.0,17.0,151.0
2020-05-29,PA,71339.0,366970.0,1445.0,0.0,313.0,5464.0
2020-05-29,PR,1293.0,60422.0,101.0,12.0,5.0,132.0
2020-05-29,RI,14808.0,96112.0,219.0,47.0,33.0,693.0
2020-05-29,SC,11131.0,177126.0,399.0,0.0,0.0,483.0
2020-05-29,SD,4866.0,35816.0,95.0,0.0,0.0,59.0
2020-05-29,TN,22085.0,0.0,507.0,0.0,0.0,360.0
2020-05-29,TX,61006.0,0.0,1701.0,753.0,0.0,1626.0
2020-05-29,UT,9264.0,199629.0,135.0,0.0,0.0,107.0
2020-05-29,VA,42533.0,0.0,1524.0,373.0,193.0,1358.0
2020-05-29,VI,69.0,1633.0,0.0,0.0,0.0,6.0
2020-05-29,VT,975.0,30100.0,14.0,0.0,0.0,55.0
2020-05-29,WA,22065.0,0.0,547.0,0.0,85.0,1106.0
2020-05-29,WI,19843.0,233588.0,423.0,144.0,0.0,568.0
2020-05-29,WV,1951.0,0.0,33.0,14.0,8.0,74.0
2020-05-29,WY,891.0,22378.0,13.0,0.0,0.0,15.0
2020-05-28,AK,427.0,0.0,10.0,0.0,0.0,10.0
2020-05-28,AL,16310.0,184171.0,527.0,0.0,0.0,590.0
2020-05-28,AR,6538.0,112364.0,104.0,0.0,27.0,120.0
2020-05-28,AS,0.0,174.0,0.0,0.0,0.0,0.0
2020-05-28,AZ,17763.0,185151.0,945.0,374.0,222.0,857.0
2020-05-28,CA,101697.0,0.0,4529.0,1325.0,0.0,3973.0
2020-05-28,CO,25121.0,143838.0,464.0,0.0,0.0,1421.0
2020-05-28,CT,41559.0,0.0,648.0,0.0,0.0,3826.0
2020-05-28,DC,8492.0,0.0,343.0,108.0,65.0,453.0
2020-05-28,DE,9171.0,47630.0,192.0,0.0,0.0,459.0
2020-05-28,FL,51667.0,898331.0,0.0,0.0,0.0,2446.0
2020-05-28,GA,45070.0,0.0,903.0,0.0,0.0,1962.0
2020-05-28,GU,172.0,5790.0,0.0,0.0,0.0,5.0
2020-05-28,HI,644.0,51195.0,0.0,0.0,0.0,17.0
2020-05-28,IA,18573.0,124360.0,383.0,112.0,67.0,504.0
2020-05-28,ID,2731.0,41144.0,30.0,0.0,0.0,82.0
2020-05-28,IL,115833.0,0.0,3649.0,1009.0,576.0,5186.0
2020-05-28,IN,33068.0,209219.0,1131.0,411.0,178.0,2068.0
2020-05-28,KS,9337.0,75151.0,0.0,0.0,0.0,205.0
2020-05-28,KY,9077.0,0.0,512.0,82.0,0.0,400.0
2020-05-28,LA,38802.0,316225.0,761.0,0.0,100.0,2740.0
2020-05-28,MA,94895.0,467428.0,2112.0,529.0,0.0,6640.0
2020-05-28,MD,49709.0,225149.0,1334.0,511.0,0.0,2501.0
2020-05-28,ME,2189.0,0.0,58.0,22.0,14.0,84.0
2020-05-28,MI,62797.0,0.0,860.0,405.0,251.0,5751.0
2020-05-28,MN,25559.0,232195.0,606.0,242.0,0.0,977.0
2020-05-28,MO,12673.0,158394.0,648.0,0.0,88.0,707.0
2020-05-28,MP,22.0,5401.0,0.0,0.0,0.0,2.0
2020-05-28,MS,14372.0,142125.0,594.0,148.0,78.0,693.0
2020-05-28,MT,485.0,0.0,1.0,0.0,0.0,17.0
2020-05-28,NC,25412.0,0.0,708.0,0.0,0.0,827.0
2020-05-28,ND,2477.0,65773.0,35.0,0.0,0.0,60.0
2020-05-28,NE,12976.0,80004.0,0.0,0.0,0.0,163.0
2020-05-28,NH,4386.0,62476.0,110.0,0.0,0.0,232.0
2020-05-28,NJ,158130.0,528042.0,2797.0,740.0,564.0,13104.0
2020-05-28,NM,7364.0,0.0,196.0,0.0,0.0,335.0
2020-05-28,NV,8208.0,122982.0,439.0,123.0,55.0,425.0
2020-05-28,NY,366733.0,0.0,4010.0,1219.0,931.0,23722.0
2020-05-28,OH,33915.0,0.0,812.0,285.0,190.0,2098.0
2020-05-28,OK,6270.0,176136.0,181.0,80.0,0.0,326.0
2020-05-28,OR,4038.0,112954.0,146.0,35.0,16.0,148.0
2020-05-28,PA,70042.0,357804.0,1476.0,0.0,321.0,5373.0
2020-05-28,PR,1280.0,60422.0,120.0,12.0,5.0,131.0
2020-05-28,RI,14630.0,94575.0,222.0,53.0,36.0,677.0
2020-05-28,SC,10788.0,171461.0,397.0,0.0,0.0,470.0
2020-05-28,SD,4793.0,34233.0,105.0,0.0,0.0,54.0
2020-05-28,TN,21679.0,0.0,545.0,0.0,0.0,356.0
2020-05-28,TX,59776.0,0.0,1692.0,747.0,0.0,1601.0
2020-05-28,UT,8921.0,196839.0,169.0,0.0,0.0,106.0
2020-05-28,VA,41401.0,0.0,1502.0,416.0,195.0,1338.0
2020-05-28,VI,69.0,1617.0,0.0,0.0,0.0,6.0
2020-05-28,VT,974.0,29292.0,17.0,0.0,0.0,55.0
2020-05-28,WA,21714.0,0.0,524.0,0.0,94.0,1095.0
2020-05-28,WI,19077.0,220719.0,408.0,138.0,0.0,550.0
2020-05-28,WV,1906.0,0.0,35.0,13.0,6.0,74.0
2020-05-28,WY,876.0,22286.0,15.0,0.0,0.0,15.0
2020-05-27,AK,414.0,0.0,14.0,0.0,0.0,10.0
2020-05-27,AL,15843.0,179951.0,607.0,0.0,0.0,581.0
2020-05-27,AR,6277.0,109319.0,108.0,0.0,22.0,120.0
2020-05-27,AS,0.0,174.0,0.0,0.0,0.0,0.0
2020-05-27,AZ,17262.0,179004.0,911.0,375.0,237.0,831.0
2020-05-27,CA,98980.0,0.0,4544.0,1407.0,0.0,3884.0
2020-05-27,CO,24767.0,138356.0,464.0,0.0,0.0,1392.0
2020-05-27,CT,41288.0,0.0,684.0,0.0,0.0,3803.0
2020-05-27,DC,8406.0,0.0,349.0,113.0,76.0,445.0
2020-05-27,DE,9096.0,46325.0,196.0,0.0,0.0,453.0
2020-05-27,FL,51053.0,880937.0,0.0,0.0,0.0,2400.0
2020-05-27,GA,44421.0,0.0,907.0,0.0,0.0,1907.0
2020-05-27,GU,170.0,5515.0,1.0,0.0,0.0,5.0
2020-05-27,HI,643.0,50559.0,0.0,0.0,0.0,17.0
2020-05-27,IA,18360.0,121166.0,393.0,109.0,66.0,491.0
2020-05-27,ID,2699.0,40318.0,24.0,0.0,0.0,81.0
2020-05-27,IL,114306.0,0.0,3826.0,1031.0,592.0,5083.0
2020-05-27,IN,32437.0,202896.0,1122.0,400.0,182.0,2030.0
2020-05-27,KS,9337.0,75151.0,0.0,0.0,0.0,205.0
2020-05-27,KY,9077.0,0.0,489.0,78.0,0.0,400.0
2020-05-27,LA,38497.0,309150.0,798.0,0.0,100.0,2722.0
2020-05-27,MA,94220.0,457924.0,2106.0,556.0,0.0,6547.0
2020-05-27,MD,48423.0,213632.0,1338.0,520.0,0.0,2458.0
2020-05-27,ME,2137.0,0.0,59.0,25.0,14.0,81.0
2020-05-27,MI,62461.0,0.0,882.0,388.0,272.0,5727.0
2020-05-27,MN,24988.0,222821.0,598.0,260.0,0.0,942.0
2020-05-27,MO,12492.0,153029.0,644.0,0.0,84.0,696.0
2020-05-27,MP,22.0,5178.0,0.0,0.0,0.0,2.0
2020-05-27,MS,14044.0,134088.0,547.0,127.0,73.0,670.0
2020-05-27,MT,481.0,0.0,2.0,0.0,0.0,17.0
2020-05-27,NC,24628.0,0.0,702.0,0.0,0.0,794.0
2020-05-27,ND,2436.0,64901.0,40.0,0.0,0.0,59.0
2020-05-27,NE,12619.0,77802.0,0.0,0.0,0.0,153.0
2020-05-27,NH,4286.0,61310.0,105.0,0.0,0.0,223.0
2020-05-27,NJ,156926.0,503697.0,2761.0,768.0,583.0,13037.0
2020-05-27,NM,7252.0,0.0,210.0,0.0,0.0,329.0
2020-05-27,NV,8113.0,120446.0,435.0,108.0,48.0,416.0
2020-05-27,NY,364965.0,0.0,4208.0,1261.0,988.0,23643.0
2020-05-27,OH,33439.0,0.0,885.0,313.0,217.0,2044.0
2020-05-27,OK,6229.0,172409.0,156.0,74.0,0.0,322.0
2020-05-27,OR,3967.0,111571.0,149.0,40.0,17.0,148.0
2020-05-27,PA,69417.0,349990.0,1493.0,0.0,351.0,5265.0
2020-05-27,PR,1260.0,40488.0,105.0,8.0,4.0,129.0
2020-05-27,RI,14498.0,93504.0,218.0,49.0,35.0,655.0
2020-05-27,SC,10623.0,165060.0,398.0,0.0,0.0,466.0
2020-05-27,SD,4710.0,33296.0,101.0,0.0,0.0,54.0
2020-05-27,TN,21306.0,0.0,501.0,0.0,0.0,353.0
2020-05-27,TX,57921.0,0.0,1645.0,694.0,0.0,1562.0
2020-05-27,UT,8706.0,193696.0,127.0,0.0,0.0,105.0
2020-05-27,VA,40249.0,0.0,1459.0,390.0,203.0,1281.0
2020-05-27,VI,69.0,1442.0,0.0,0.0,0.0,6.0
2020-05-27,VT,970.0,28574.0,21.0,0.0,0.0,54.0
2020-05-27,WA,21314.0,0.0,521.0,0.0,53.0,1078.0
2020-05-27,WI,18513.0,210605.0,413.0,139.0,0.0,539.0
2020-05-27,WV,1867.0,0.0,36.0,13.0,6.0,74.0
2020-05-27,WY,860.0,20652.0,12.0,0.0,0.0,13.0
2020-05-26,AK,413.0,0.0,12.0,0.0,0.0,10.0
2020-05-26,AL,15396.0,178363.0,569.0,0.0,0.0,575.0
2020-05-26,AR,6180.0,105593.0,107.0,0.0,18.0,119.0
2020-05-26,AS,0.0,124.0,0.0,0.0,0.0,0.0
2020-05-26,AZ,16783.0,173948.0,818.0,336.0,208.0,807.0
2020-05-26,CA,96733.0,0.0,4404.0,1392.0,0.0,3814.0
2020-05-26,CO,24565.0,134855.0,484.0,0.0,0.0,1352.0
2020-05-26,CT,41303.0,0.0,694.0,0.0,0.0,3769.0
2020-05-26,DC,8334.0,0.0,353.0,113.0,76.0,440.0
2020-05-26,DE,9066.0,45848.0,201.0,0.0,0.0,444.0
2020-05-26,FL,50578.0,870969.0,0.0,0.0,0.0,2338.0
2020-05-26,GA,43730.0,0.0,854.0,0.0,0.0,1871.0
2020-05-26,GU,169.0,5515.0,0.0,0.0,0.0,5.0
2020-05-26,HI,643.0,49728.0,0.0,0.0,0.0,17.0
2020-05-26,IA,17703.0,117301.0,379.0,115.0,65.0,478.0
2020-05-26,ID,2626.0,38780.0,19.0,0.0,0.0,79.0
2020-05-26,IL,113195.0,0.0,3788.0,1035.0,590.0,4923.0
2020-05-26,IN,32078.0,198671.0,1088.0,365.0,163.0,2004.0
2020-05-26,KS,9218.0,72181.0,0.0,0.0,0.0,188.0
2020-05-26,KY,8571.0,0.0,484.0,89.0,0.0,391.0
2020-05-26,LA,38054.0,302972.0,831.0,0.0,103.0,2701.0
2020-05-26,MA,93693.0,451788.0,2108.0,560.0,0.0,6473.0
2020-05-26,MD,47687.0,206800.0,1315.0,520.0,0.0,2417.0
2020-05-26,ME,2109.0,0.0,60.0,26.0,13.0,79.0
2020-05-26,MI,62075.0,0.0,953.0,449.0,319.0,5703.0
2020-05-26,MN,24308.0,213974.0,570.0,258.0,0.0,908.0
2020-05-26,MO,12291.0,148007.0,500.0,0.0,82.0,686.0
2020-05-26,MP,22.0,4918.0,0.0,0.0,0.0,2.0
2020-05-26,MS,13731.0,134088.0,561.0,134.0,81.0,652.0
2020-05-26,MT,479.0,0.0,2.0,0.0,0.0,17.0
2020-05-26,NC,24140.0,0.0,621.0,0.0,0.0,766.0
2020-05-26,ND,2419.0,64432.0,40.0,0.0,0.0,54.0
2020-05-26,NE,12355.0,75687.0,0.0,0.0,0.0,150.0
2020-05-26,NH,4231.0,60001.0,91.0,0.0,0.0,214.0
2020-05-26,NJ,156046.0,480128.0,2723.0,786.0,578.0,12886.0
2020-05-26,NM,7130.0,0.0,211.0,0.0,0.0,325.0
2020-05-26,NV,7997.0,115370.0,390.0,91.0,46.0,412.0
2020-05-26,NY,363836.0,0.0,4265.0,1273.0,1002.0,23564.0
2020-05-26,OH,33006.0,0.0,937.0,351.0,232.0,2002.0
2020-05-26,OK,6137.0,153804.0,174.0,78.0,0.0,318.0
2020-05-26,OR,3949.0,109909.0,125.0,35.0,23.0,148.0
2020-05-26,PA,68637.0,339835.0,1493.0,0.0,334.0,5152.0
2020-05-26,PR,1241.0,40488.0,104.0,14.0,4.0,129.0
2020-05-26,RI,14365.0,92400.0,226.0,50.0,36.0,634.0
2020-05-26,SC,10416.0,162318.0,433.0,0.0,0.0,446.0
2020-05-26,SD,4653.0,32385.0,106.0,0.0,0.0,50.0
2020-05-26,TN,20965.0,0.0,582.0,0.0,0.0,343.0
2020-05-26,TX,56560.0,0.0,1534.0,671.0,0.0,1536.0
2020-05-26,UT,8620.0,191174.0,134.0,0.0,0.0,101.0
2020-05-26,VA,39342.0,0.0,1403.0,366.0,190.0,1236.0
2020-05-26,VI,69.0,1425.0,0.0,0.0,0.0,6.0
2020-05-26,VT,968.0,28419.0,25.0,0.0,0.0,54.0
2020-05-26,WA,21165.0,0.0,509.0,0.0,51.0,1070.0
2020-05-26,WI,17867.0,200874.0,422.0,135.0,0.0,517.0
2020-05-26,WV,1854.0,0.0,35.0,9.0,7.0,74.0
2020-05-26,WY,850.0,20652.0,14.0,0.0,0.0,13.0
2020-05-25,AK,411.0,0.0,10.0,0.0,0.0,10.0
2020-05-25,AL,14730.0,175585.0,450.0,0.0,0.0,562.0
2020-05-25,AR,6029.0,105593.0,92.0,0.0,17.0,117.0
2020-05-25,AS,0.0,124.0,0.0,0.0,0.0,0.0
2020-05-25,AZ,16561.0,171221.0,833.0,334.0,212.0,806.0
2020-05-25,CA,94558.0,0.0,4306.0,1301.0,0.0,3795.0
2020-05-25,CO,24269.0,131742.0,507.0,0.0,0.0,1333.0
2020-05-25,CT,40873.0,0.0,706.0,0.0,0.0,3742.0
2020-05-25,DC,8225.0,0.0,331.0,106.0,70.0,440.0
2020-05-25,DE,8965.0,44931.0,205.0,0.0,0.0,436.0
2020-05-25,FL,50075.0,856489.0,0.0,0.0,0.0,2331.0
2020-05-25,GA,43344.0,0.0,892.0,0.0,0.0,1830.0
2020-05-25,GU,166.0,5403.0,0.0,0.0,0.0,5.0
2020-05-25,HI,643.0,49728.0,0.0,0.0,0.0,17.0
2020-05-25,IA,17577.0,115138.0,377.0,118.0,66.0,459.0
2020-05-25,ID,2626.0,38780.0,15.0,0.0,0.0,79.0
2020-05-25,IL,112017.0,0.0,3762.0,1025.0,605.0,4884.0
2020-05-25,IN,31715.0,194536.0,1102.0,365.0,169.0,1976.0
2020-05-25,KS,9218.0,72181.0,0.0,0.0,0.0,188.0
2020-05-25,KY,8571.0,0.0,484.0,89.0,0.0,391.0
2020-05-25,LA,37809.0,293089.0,847.0,0.0,102.0,2690.0
2020-05-25,MA,93271.0,447290.0,2132.0,576.0,0.0,6416.0
2020-05-25,MD,47152.0,202425.0,1279.0,517.0,0.0,2379.0
2020-05-25,ME,2074.0,0.0,59.0,27.0,13.0,78.0
2020-05-25,MI,61632.0,0.0,953.0,449.0,319.0,5678.0
2020-05-25,MN,23524.0,207816.0,605.0,248.0,0.0,890.0
2020-05-25,MO,12167.0,145218.0,729.0,0.0,93.0,685.0
2020-05-25,MP,22.0,4735.0,0.0,0.0,0.0,2.0
2020-05-25,MS,13458.0,130459.0,566.0,152.0,94.0,635.0
2020-05-25,MT,479.0,0.0,3.0,0.0,0.0,16.0
2020-05-25,NC,23964.0,0.0,627.0,0.0,0.0,754.0
2020-05-25,ND,2376.0,63893.0,41.0,0.0,0.0,54.0
2020-05-25,NE,12134.0,73598.0,0.0,0.0,0.0,150.0
2020-05-25,NH,4197.0,58842.0,91.0,0.0,0.0,210.0
2020-05-25,NJ,155370.0,468705.0,2755.0,719.0,540.0,12834.0
2020-05-25,NM,7026.0,0.0,216.0,0.0,0.0,320.0
2020-05-25,NV,7879.0,106852.0,380.0,91.0,45.0,410.0
2020-05-25,NY,362764.0,0.0,4348.0,1366.0,1058.0,23488.0
2020-05-25,OH,32477.0,0.0,872.0,323.0,211.0,1987.0
2020-05-25,OK,6090.0,154943.0,0.0,78.0,0.0,313.0
2020-05-25,OR,3927.0,108268.0,117.0,35.0,18.0,148.0
2020-05-25,PA,68186.0,334928.0,1628.0,0.0,324.0,5139.0
2020-05-25,PR,1240.0,40488.0,112.0,16.0,8.0,129.0
2020-05-25,RI,14211.0,90674.0,240.0,49.0,32.0,608.0
2020-05-25,SC,10178.0,155842.0,407.0,0.0,0.0,440.0
2020-05-25,SD,4586.0,30697.0,99.0,0.0,0.0,50.0
2020-05-25,TN,20607.0,0.0,517.0,0.0,0.0,338.0
2020-05-25,TX,55971.0,0.0,1511.0,647.0,0.0,1527.0
2020-05-25,UT,8521.0,189478.0,131.0,0.0,0.0,98.0
2020-05-25,VA,37727.0,0.0,1376.0,349.0,182.0,1208.0
2020-05-25,VI,69.0,1343.0,0.0,0.0,0.0,6.0
2020-05-25,VT,963.0,27856.0,19.0,0.0,0.0,54.0
2020-05-25,WA,21063.0,0.0,536.0,0.0,47.0,1061.0
2020-05-25,WI,17571.0,193379.0,388.0,121.0,0.0,514.0
2020-05-25,WV,1774.0,0.0,36.0,13.0,7.0,72.0
2020-05-25,WY,843.0,19551.0,10.0,0.0,0.0,12.0
2020-05-24,AK,410.0,0.0,10.0,0.0,0.0,10.0
2020-05-24,AL,14327.0,171472.0,440.0,0.0,0.0,551.0
2020-05-24,AR,5922.0,102659.0,86.0,0.0,17.0,116.0
2020-05-24,AS,0.0,124.0,0.0,0.0,0.0,0.0
2020-05-24,AZ,16339.0,167302.0,804.0,322.0,201.0,800.0
2020-05-24,CA,92710.0,0.0,4300.0,1315.0,0.0,3774.0
2020-05-24,CO,24174.0,126134.0,560.0,0.0,0.0,1332.0
2020-05-24,CT,40468.0,0.0,701.0,0.0,0.0,3693.0
2020-05-24,DC,7966.0,0.0,324.0,110.0,73.0,427.0
2020-05-24,DE,8809.0,43061.0,211.0,0.0,0.0,431.0
2020-05-24,FL,49095.0,820368.0,0.0,0.0,0.0,2316.0
2020-05-24,GA,42838.0,0.0,848.0,0.0,0.0,1824.0
2020-05-24,GU,166.0,5403.0,0.0,0.0,0.0,5.0
2020-05-24,HI,643.0,48929.0,0.0,0.0,0.0,17.0
2020-05-24,IA,17252.0,110504.0,363.0,114.0,61.0,454.0
2020-05-24,ID,2626.0,38780.0,23.0,0.0,0.0,79.0
2020-05-24,IL,110304.0,0.0,3667.0,1007.0,632.0,4856.0
2020-05-24,IN,31376.0,189425.0,1112.0,396.0,173.0,1976.0
2020-05-24,KS,8958.0,67476.0,0.0,0.0,0.0,185.0
2020-05-24,KY,8571.0,0.0,484.0,89.0,0.0,391.0
2020-05-24,LA,37169.0,278867.0,813.0,0.0,102.0,2690.0
2020-05-24,MA,92675.0,439698.0,2169.0,558.0,0.0,6372.0
2020-05-24,MD,46313.0,194049.0,1290.0,503.0,0.0,2341.0
2020-05-24,ME,2055.0,0.0,59.0,27.0,13.0,78.0
2020-05-24,MI,61457.0,0.0,953.0,449.0,319.0,5640.0
2020-05-24,MN,23121.0,201566.0,553.0,207.0,0.0,878.0
2020-05-24,MO,11988.0,139631.0,742.0,0.0,94.0,681.0
2020-05-24,MP,22.0,4735.0,0.0,0.0,0.0,2.0
2020-05-24,MS,13252.0,124650.0,512.0,150.0,73.0,625.0
2020-05-24,MT,479.0,0.0,3.0,0.0,0.0,16.0
2020-05-24,NC,23222.0,0.0,587.0,0.0,0.0,744.0
2020-05-24,ND,2336.0,63070.0,40.0,0.0,0.0,53.0
2020-05-24,NE,11989.0,71216.0,0.0,0.0,0.0,147.0
2020-05-24,NH,4149.0,57237.0,92.0,0.0,0.0,209.0
2020-05-24,NJ,154427.0,449653.0,2857.0,760.0,639.0,12819.0
2020-05-24,NM,6943.0,0.0,213.0,0.0,0.0,317.0
2020-05-24,NV,7770.0,102511.0,373.0,92.0,51.0,408.0
2020-05-24,NY,361515.0,0.0,4393.0,1406.0,1067.0,23391.0
2020-05-24,OH,31911.0,0.0,864.0,317.0,205.0,1969.0
2020-05-24,OK,6037.0,154943.0,174.0,78.0,0.0,311.0
2020-05-24,OR,3888.0,106319.0,102.0,41.0,15.0,147.0
2020-05-24,PA,67713.0,328382.0,1533.0,0.0,336.0,5124.0
2020-05-24,PR,1230.0,40488.0,106.0,13.0,7.0,127.0
2020-05-24,RI,14141.0,89924.0,240.0,49.0,32.0,608.0
2020-05-24,SC,10096.0,153851.0,461.0,0.0,0.0,435.0
2020-05-24,SD,4563.0,30342.0,85.0,0.0,0.0,50.0
2020-05-24,TN,20145.0,0.0,526.0,0.0,0.0,336.0
2020-05-24,TX,55348.0,0.0,1572.0,657.0,0.0,1506.0
2020-05-24,UT,8392.0,187434.0,128.0,0.0,0.0,97.0
2020-05-24,VA,36244.0,0.0,1351.0,354.0,192.0,1171.0
2020-05-24,VI,69.0,1343.0,0.0,0.0,0.0,6.0
2020-05-24,VT,957.0,27110.0,25.0,0.0,0.0,54.0
2020-05-24,WA,20912.0,0.0,560.0,0.0,74.0,1055.0
2020-05-24,WI,17253.0,186206.0,399.0,126.0,0.0,510.0
2020-05-24,WV,1759.0,0.0,23.0,8.0,4.0,72.0
2020-05-24,WY,838.0,19221.0,10.0,0.0,0.0,12.0
2020-05-23,AK,410.0,0.0,10.0,0.0,0.0,10.0
2020-05-23,AL,13938.0,168738.0,446.0,0.0,0.0,546.0
2020-05-23,AR,5612.0,97435.0,81.0,0.0,14.0,113.0
2020-05-23,AS,0.0,124.0,0.0,0.0,0.0,0.0
2020-05-23,AZ,16039.0,164400.0,784.0,309.0,193.0,799.0
2020-05-23,CA,90631.0,0.0,4342.0,1312.0,0.0,3708.0
2020-05-23,CO,23964.0,126087.0,538.0,0.0,0.0,1327.0
2020-05-23,CT,40022.0,0.0,724.0,0.0,0.0,3675.0
2020-05-23,DC,7966.0,0.0,324.0,110.0,73.0,427.0
2020-05-23,DE,8690.0,41844.0,210.0,0.0,0.0,425.0
2020-05-23,FL,48550.0,806310.0,0.0,0.0,0.0,2312.0
2020-05-23,GA,42132.0,0.0,848.0,0.0,0.0,1811.0
2020-05-23,GU,165.0,5194.0,0.0,0.0,0.0,5.0
2020-05-23,HI,642.0,48179.0,0.0,0.0,0.0,17.0
2020-05-23,IA,16893.0,107048.0,362.0,111.0,70.0,444.0
2020-05-23,ID,2595.0,38014.0,19.0,0.0,0.0,79.0
2020-05-23,IL,107796.0,0.0,3753.0,1027.0,607.0,4790.0
2020-05-23,IN,30901.0,184032.0,1138.0,403.0,173.0,1943.0
2020-05-23,KS,8958.0,67476.0,0.0,0.0,0.0,185.0
2020-05-23,KY,8426.0,0.0,477.0,90.0,0.0,391.0
2020-05-23,LA,37040.0,277407.0,836.0,0.0,112.0,2668.0
2020-05-23,MA,91662.0,429324.0,2237.0,610.0,0.0,6304.0
2020-05-23,MD,45495.0,186832.0,1320.0,524.0,0.0,2306.0
2020-05-23,ME,2013.0,0.0,50.0,26.0,11.0,77.0
2020-05-23,MI,61293.0,0.0,953.0,449.0,319.0,5612.0
2020-05-23,MN,22765.0,194941.0,568.0,215.0,0.0,861.0
2020-05-23,MO,11752.0,136552.0,742.0,0.0,94.0,676.0
2020-05-23,MP,22.0,4296.0,0.0,0.0,0.0,2.0
2020-05-23,MS,13005.0,121215.0,590.0,154.0,93.0,616.0
2020-05-23,MT,479.0,0.0,3.0,0.0,0.0,16.0
2020-05-23,NC,22725.0,0.0,589.0,0.0,0.0,737.0
2020-05-23,ND,2282.0,61783.0,39.0,0.0,0.0,52.0
2020-05-23,NE,11662.0,68320.0,0.0,0.0,0.0,147.0
2020-05-23,NH,4089.0,55450.0,93.0,0.0,0.0,208.0
2020-05-23,NJ,153372.0,425631.0,2974.0,806.0,611.0,12765.0
2020-05-23,NM,6795.0,0.0,208.0,0.0,0.0,308.0
2020-05-23,NV,7696.0,99351.0,402.0,99.0,53.0,404.0
2020-05-23,NY,359926.0,0.0,4642.0,1502.0,1254.0,23282.0
2020-05-23,OH,31408.0,0.0,858.0,333.0,223.0,1956.0
2020-05-23,OK,5960.0,154943.0,174.0,78.0,0.0,311.0
2020-05-23,OR,3864.0,103975.0,146.0,47.0,16.0,147.0
2020-05-23,PA,66983.0,321469.0,1560.0,0.0,348.0,5096.0
2020-05-23,PR,1870.0,40488.0,106.0,14.0,5.0,127.0
2020-05-23,RI,14057.0,89167.0,233.0,51.0,34.0,597.0
2020-05-23,SC,9895.0,149015.0,430.0,0.0,0.0,425.0
2020-05-23,SD,4468.0,29060.0,90.0,0.0,0.0,50.0
2020-05-23,TN,19789.0,0.0,478.0,0.0,0.0,329.0
2020-05-23,TX,54509.0,0.0,1688.0,643.0,0.0,1506.0
2020-05-23,UT,8260.0,184217.0,165.0,0.0,0.0,97.0
2020-05-23,VA,35749.0,0.0,1384.0,330.0,213.0,1159.0
2020-05-23,VI,69.0,1343.0,0.0,0.0,0.0,6.0
2020-05-23,VT,954.0,26025.0,21.0,0.0,0.0,54.0
2020-05-23,WA,20599.0,0.0,553.0,0.0,96.0,1050.0
2020-05-23,WI,16843.0,179329.0,388.0,128.0,0.0,507.0
2020-05-23,WV,1717.0,0.0,39.0,11.0,9.0,72.0
2020-05-23,WY,813.0,19221.0,10.0,0.0,0.0,12.0
2020-05-22,AK,406.0,0.0,15.0,0.0,0.0,10.0
2020-05-22,AL,13563.0,164205.0,598.0,0.0,0.0,537.0
2020-05-22,AR,5612.0,97435.0,86.0,0.0,14.0,113.0
2020-05-22,AS,0.0,124.0,0.0,0.0,0.0,0.0
2020-05-22,AZ,15608.0,160395.0,796.0,311.0,203.0,775.0
2020-05-22,CA,88444.0,0.0,4762.0,1317.0,0.0,3630.0
2020-05-22,CO,23487.0,121465.0,571.0,0.0,0.0,1324.0
2020-05-22,CT,39640.0,0.0,740.0,0.0,0.0,3637.0
2020-05-22,DC,7893.0,0.0,342.0,112.0,74.0,418.0
2020-05-22,DE,8529.0,40457.0,221.0,0.0,0.0,420.0
2020-05-22,FL,47817.0,786045.0,0.0,0.0,0.0,2268.0
2020-05-22,GA,41218.0,0.0,889.0,0.0,0.0,1785.0
2020-05-22,GU,165.0,5114.0,0.0,0.0,0.0,5.0
2020-05-22,HI,647.0,47338.0,0.0,0.0,0.0,17.0
2020-05-22,IA,16504.0,103746.0,362.0,123.0,79.0,425.0
2020-05-22,ID,2534.0,37061.0,19.0,0.0,0.0,77.0
2020-05-22,IL,105444.0,0.0,3928.0,1060.0,589.0,4715.0
2020-05-22,IN,30409.0,178152.0,1203.0,416.0,173.0,1941.0
2020-05-22,KS,8958.0,67476.0,0.0,0.0,0.0,185.0
2020-05-22,KY,8286.0,0.0,475.0,92.0,0.0,386.0
2020-05-22,LA,36925.0,274883.0,867.0,0.0,104.0,2668.0
2020-05-22,MA,90889.0,420755.0,2323.0,628.0,0.0,6228.0
2020-05-22,MD,44424.0,183478.0,1329.0,506.0,0.0,2274.0
2020-05-22,ME,1948.0,0.0,45.0,21.0,12.0,75.0
2020-05-22,MI,61075.0,0.0,955.0,470.0,348.0,5586.0
2020-05-22,MN,22374.0,186436.0,534.0,233.0,0.0,851.0
2020-05-22,MO,11558.0,161388.0,711.0,0.0,93.0,671.0
2020-05-22,MP,22.0,4296.0,0.0,0.0,0.0,2.0
2020-05-22,MS,12624.0,125349.0,557.0,159.0,85.0,596.0
2020-05-22,MT,479.0,0.0,3.0,0.0,0.0,16.0
2020-05-22,NC,21618.0,0.0,568.0,0.0,0.0,728.0
